Location,Source,Problem,Type,Entrypoint,Validated
https://gist.github.com/libratiger/4308372,"import random


def build_max_heap(data):
    pos = len(data)//2 - 1
    for i in range(pos, -1, -1):
        down_shift(data, i, len(data)-1)


def down_shift(data, pos, limit):
	left = (pos + 1) * 2 -1
	right = left + 1
	if left > limit:
		return 
	if right > limit:
		if(data[pos]< data[left]):
			data[pos], data[left] = data[left], data[pos]
		return 

	tmp = max(data[left], data[right])
	if data[pos] < tmp:
		if(data[left]> data[right]):
			data[pos], data[left] = data[left], data[pos]
			down_shift(data, left, limit)
		else:
			data[pos], data[right] = data[right], data[pos]
			down_shift(data, right, limit)


def heap_sort(data):
    build_max_heap(data)
    pos = len(data)-1
    k = 1
    for i in range(pos, 0, -1 ):
        data[i], data[0] = data[0], data[i]
        down_shift(data, 0, len(data)-1-k)
        k = k + 1
    return(data)",1,3,heap_sort,1
https://gist.github.com/Alfex4936/62f81e9cde7719d4762f596068bfb001,"
# Time Complexity O(nlogn) | Space Complexity O(1) | not stable
def heapify(arr, n, i):  # Max Heap
    largest = i
    l = 2 * i + 1  # Left Node
    r = 2 * i + 2  # Right Node

    if l < n and arr[i] < arr[l]:
        largest = l

    if r < n and arr[largest] < arr[r]:
        largest = r

    # root가 최대가 아니면
    # 최대 값과 바꾸고, 계속 heapify
    if largest != i:
        arr[i], arr[largest] = arr[largest], arr[i]
        heapify(arr, n, largest)


def heapSort(arr):
    n = len(arr)

    for i in range(n // 2, -1, -1):
        heapify(arr, n, i)

    for i in range(n - 1, 0, -1):
        arr[i], arr[0] = arr[0], arr[i]
        # Heapify root element
        heapify(arr, i, 0)
        
    return arr",1,3,heapSort,1
https://gist.github.com/yul-zhou/af146ea4bbac92749333581c6709f7da,"def sift_down(arr, i):
    if 2 * i + 1 < len(arr):
        if 2 * i + 2 < len(arr):
            max_n = max(arr[2*i+1], arr[2*i+2], arr[i])
            if max_n == arr[i]:
                return
            elif max_n == arr[2*i+1]:
                arr[i], arr[2*i+1] = arr[2*i+1], arr[i]
                sift_down(arr, 2*i+1)
            elif max_n == arr[2*i+2]:
                arr[i], arr[2*i+2] = arr[2*i+2], arr[i]
                sift_down(arr, 2*i+2)
        else:
            if arr[i] >= arr[2*i+1]:
                return
            else:
                arr[i], arr[2*i+1] = arr[2*i+1], arr[i]
                sift_down(arr, 2*i+1)
    else:
        return
        
def heapify(arr):
    i = 0
    while 2*i+1 < len(arr):
        i = 2 * i + 1

    for j in range(i, -1, -1):
        sift_down(arr, j)


def heap_sort(arr):
    heapify(arr)

    res = []
    tmp = len(arr)
    for _ in range(tmp):
        res = [arr[0]] + res
        arr[0], arr[-1] = arr[-1], arr[0]
        arr = arr[:-1]
        sift_down(arr, 0)

    return res",1,3,heap_sort,1
https://gist.github.com/syminical/10bf7c3f52902c279def14954d907bcd,"state_logging = False


def heap_sort(lst, i=0, j=0):
    n = len(lst)
    if state_logging:
        print(f'{i},  {j},  {heap_string(lst, i, j)}')
    if i == n:                                                      # if the heap is fully built
        if j == 0:                                                  # if the heap is consumed
            return lst                                              # return the answer
        else:
            return heap_sort(fix_heap_down(pop_heap(lst, j), j), i, j-1)    # continue unraveling the heap
    else: 
        return heap_sort(fix_heap_up(lst, i), i+1, i)               # continue building the max-heap



# parameters:
#   lst: list of numbers
#   i, j: indexes of elements to be swapped
# return: new list with elements i and j swapped
def swap(lst, i, j):
    return [*lst[:i], lst[j], *lst[i+1:j], lst[i], *lst[j+1:]]      # create a list with 2 swapped elements



# parameters:
#   lst: list of numbers, should contain a heap too
#   j: index of last heap element
# return: new list with first and last heap elements swapped
def pop_heap(lst, j):
    return [lst[j], *lst[1:j], lst[0], *lst[j+1:]]          # remove top element from heap by swapping it
                                                            #  with the last heap element


# parameters:
#   lst: list of numbers, should contain a heap too
#   i: index of element being fixed upwards
# return: new list with a balanced heap (eventually)
def fix_heap_up(lst, i):
    if i == 0:                                              # if there are no more elements to test
        return lst                                          # return the answer
    else:
        p = int((i+1) / 2 - 1)                              # find parent: heap_index = lst_index + 1
        if lst[p] < lst[i]:                                 # if the parent is smaller than the child
            return fix_heap_up(swap(lst, p, i), p)          # swap the elements and continue testing upwards
        else:
            return lst                                      # return the answer



# parameters:
#   lst: list of numbers, should contain a heap too
#   n: length of heap in lst
#   i: optional, index of element being fixed downwards
# return: new list with a balanced heap (eventually)
def fix_heap_down(lst, n, i=0):
    if n <= 1 or i >= n:                                    # if the heap is too small or index is out of bounds
        return lst                                          # return the answer
    c = int((i+1) * 2 - 1)                                  # find first child, then second is c+1
    if c < n and lst[i] < lst[c]:                           # if first child in bounds and larger than parent
        if c+1 < n and lst[c] < lst[c+1]:                       # if second child in bounds and larger than first
            return fix_heap_down(swap(lst, i, c+1), n, c+1)     # swap parent with second child and continue down
        else:
            return fix_heap_down(swap(lst, i, c), n, c)         # swap parent with first child and continue down
    elif c+1 < n and lst[i] < lst[c+1]:                         # if second child in bounds and larger than parent
        return fix_heap_down(swap(lst, i, c+1), n, c+1)         # swap parent with second child and continue down
    else:
        return lst                                          # return answer since no op necessary



def heap_string(lst, i, j):
    h = i if i < len(lst) or i+j == 9 else j+1
    return f'{lst[:h]} - {lst[h:]}'",1,3,heap_sort,1
https://gist.github.com/Techcable/c411b3a550e252b1fd681e1fc1734174,"import operator


def swap(l: list, i: int, j: int):
    assert i < len(l), i
    assert j < len(l), j
    l[i], l[j] = l[j], l[i]


def heap_sort(l: list) -> list:
    if len(l) in (0, 1):
        return l
    # Invariant: heap[parent] >= heap[*children]
    heap = [None]
    ROOT = 1

    def parent(idx: int) -> int:
        assert idx > 0
        return None if idx == 1 else idx // 2

    def children(idx: int) -> tuple[int, int]:
        a = idx * 2
        l = len(heap)
        return (a if a < l else None, a + 1 if a + 1 < l else None)

    def swim(idx):
        val = heap[idx]
        parent_idx = parent(idx)
        if parent_idx is None:
            return
        if val > heap[parent_idx]:
            swap(heap, parent_idx, idx)
            swim(parent_idx)
        a, b = children(idx)
        assert a is None or heap[idx] >= heap[a]
        assert b is None or heap[idx] >= heap[b]

    def sink(idx):
        a, b = children(idx)
        if a is None and b is None:
            return
        target_val = heap[idx]
        larger_children = []
        if a is not None and heap[a] > target_val:
            larger_children.append((a, heap[a]))
        if b is not None and heap[b] > target_val:
            larger_children.append((b, heap[b]))
        if not larger_children:
            return  # we are done
        largest_child = max(larger_children, key=operator.itemgetter(1))[0]
        swap(heap, largest_child, idx)
        sink(largest_child)
        # check heap invariants
        assert a is None or heap[idx] >= heap[a]
        assert b is None or heap[idx] >= heap[b]

    def insert(val):
        idx = len(heap)
        heap.append(val)
        swim(idx)

    def removeLargest():
        assert len(heap) > 1
        largest = heap[ROOT]
        new_root = heap.pop()
        try:
            heap[ROOT] = new_root
        except IndexError:
            # we are now empty (nothing boot heap[0])
            pass
        else:
            sink(ROOT)
        return largest

    for value in l:
        insert(value)

    res = []
    while len(heap) > 1:
        res.append(removeLargest())
    res.reverse()
    return res",1,3,heap_sort,1
https://gist.github.com/amandatavares/1a270adeb07d7c567a93819e036c95c5,"def heapSort(listToSort):
  for start in range((len(listToSort)-2)//2, -1, -1):
    siftdown(listToSort, start, len(listToSort)-1)

  for end in range(len(listToSort)-1, 0, -1):
    listToSort[end], listToSort[0] = listToSort[0], listToSort[end]
    siftdown(listToSort, 0, end - 1)
  return listToSort

# repair the heap whose root element is at index 'start', assuming the heaps rooted at its children are valid
def siftdown(listToSort, start, end):
  root = start
  while True:
    child = root * 2 + 1
    if child > end: break
    if child + 1 <= end and listToSort[child] < listToSort[child + 1]:
      child += 1
    if listToSort[root] < listToSort[child]:
      listToSort[root], listToSort[child] = listToSort[child], listToSort[root]
      root = child
    else:
      break",1,3,heapSort,1
https://gist.github.com/ybostudent77/30a2a7d44ad674e54e29d594d190a043,"def heapify(arr, n, i):
      # Знайходимо найбільше серед кореня та гілок
      largest = i
      l = 2 * i + 1
      r = 2 * i + 2
  
      if l < n and arr[i] < arr[l]:
          largest = l
  
      if r < n and arr[largest] < arr[r]:
          largest = r
  
      # Якщо корінь не найбільший, поміняємо місцями з найбільшим і продовжуємо об’єднання
      if largest != i:
          arr[i], arr[largest] = arr[largest], arr[i]
          heapify(arr, n, largest)


def heapSort(arr):
      n = len(arr)

      # Будуємо максимальну 'купу'
      for i in range(n//2, -1, -1):
          heapify(arr, n, i)

      for i in range(n-1, 0, -1):
          # Міняємо
          arr[i], arr[0] = arr[0], arr[i]

          # Сортуємо короневий елемент
          heapify(arr, i, 0)
      return(arr)",1,3,heapSort,1
https://gist.github.com/RyCeAoS/a1f1ced811128a9ec5d8ff8a7ddde089,"def heapify(arr, n, i):
    largest = i  # Initialize largest as root
    l = 2 * i + 1  # left = 2*i + 1
    r = 2 * i + 2  # right = 2*i + 2

    # See if left child of root exists and is
    # greater than root
    if l < n and arr[largest] < arr[l]:
        largest = l

    # See if right child of root exists and is
    # greater than root
    if r < n and arr[largest] < arr[r]:
        largest = r

    # Change root, if needed
    if largest != i:
        arr[i], arr[largest] = arr[largest], arr[i]  # swap

        # Heapify the root.
        heapify(arr, n, largest)


# The main function to sort an array of given size


def heapSort(arr):
    n = len(arr)

    # Build a maxheap.
    for i in range(n // 2 - 1, -1, -1):
        heapify(arr, n, i)

    # One by one extract elements
    for i in range(n - 1, 0, -1):
        arr[i], arr[0] = arr[0], arr[i]  # swap
        heapify(arr, i, 0)
    return(arr)",1,3,heapSort,1
https://raw.githubusercontent.com/mx-psi/sorting/f5ca0451dc22046c307ec83f1df6da0d851888b0/quickSort.py,"
def quicksort(data, lo=0, hi=None):
    if hi is None: hi = len(data) - 1
    pivot = data[lo]
    i, j = lo, hi

    while i <= j:
        while data[i] < pivot:
            i += 1
        while data[j] > pivot:
            j -= 1

        if i <= j:
            data[i], data[j] = data[j], data[i]
            i += 1
            j -= 1

    if j > lo:
        quicksort(data, lo, j)
    if i < hi:
        quicksort(data, i, hi)

    return(data)",1,4,quicksort,1
https://raw.githubusercontent.com/raviprakashdev/simplePythonProgram/f776628c7282a775f7663c2ecfc7d2817a8ed863/Quicksort.py,"
def partition(arr, low, high):
    i = low - 1
    pivot = arr[high]

    for j in range(low, high):
        if arr[j] <= pivot:
            i = i + 1
            arr[i], arr[j] = arr[j], arr[i]

    arr[i + 1], arr[high] = arr[high], arr[i + 1]
    return i + 1

def quicksort(arr, low=0, high=None):
    if high is None: high = len(arr)-1
    if low < high:
        pi = partition(arr, low, high)
        quicksort(arr, low, pi - 1)
        quicksort(arr, pi + 1, high)
    return(arr)",1,4,quicksort,1
